       0    38.190
    5000    38.786
   10000    42.466
   15000    40.261
   20000    36.468
   25000    41.591
   30000    40.756
   35000    43.124
   40000    41.425
   45000    35.910
   50000    39.816
   55000    36.529
   60000    41.581
   65000    41.753
   70000    40.069
   75000    42.950
   80000    43.133
   85000    42.618
   90000    39.089
   95000    42.708
  100000    40.432
  105000    38.980
  110000    37.736
  115000    42.234
  120000    41.386
  125000    40.177
  130000    38.982
  135000    40.680
  140000    40.636
  145000    37.895
  150000    40.011
  155000    43.853
  160000    44.406
  165000    39.560
  170000    40.281
  175000    38.516
  180000    36.596
  185000    39.321
  190000    39.089
  195000    36.601
  200000    43.143
  205000    41.446
  210000    37.352
  215000    39.318
  220000    38.253
  225000    42.330
  230000    36.056
  235000    38.028
  240000    40.419
  245000    38.491
  250000    37.039
  255000    41.059
  260000    40.414
  265000    42.689
  270000    45.050
  275000    40.528
  280000    41.566
  285000    42.638
  290000    40.870
  295000    41.120
  300000    42.568
  305000    37.702
  310000    36.899
  315000    42.365
  320000    37.953
  325000    43.430
  330000    41.019
  335000    41.680
  340000    42.988
  345000    39.814
  350000    40.432
  355000    43.342
  360000    39.496
  365000    45.076
  370000    43.303
  375000    42.519
  380000    39.369
  385000    40.845
  390000    37.417
  395000    40.431
  400000    39.647
  405000    42.144
  410000    39.719
  415000    41.344
  420000    40.770
  425000    42.788
  430000    41.860
  435000    42.419
  440000    40.850
  445000    39.180
  450000    40.274
  455000    39.488
  460000    40.935
  465000    44.189
  470000    43.747
  475000    43.928
  480000    41.323
  485000    37.872
  490000    41.943
  495000    38.113
