       0    28.420
    5000    25.800
   10000    24.350
   15000    28.093
   20000    30.217
   25000    20.297
   30000    24.193
   35000    28.458
   40000    26.467
   45000    30.687
   50000    26.225
   55000    22.323
   60000    29.203
   65000    25.812
   70000    21.962
   75000    25.531
   80000    27.915
   85000    23.582
   90000    25.144
   95000    24.435
  100000    22.255
  105000    23.094
  110000    26.662
  115000    23.934
  120000    29.042
  125000    27.835
  130000    22.476
  135000    28.024
  140000    23.232
  145000    28.478
  150000    28.150
  155000    26.686
  160000    29.451
  165000    28.957
  170000    25.884
  175000    25.510
  180000    26.802
  185000    24.456
  190000    26.166
  195000    24.802
  200000    25.299
  205000    24.423
  210000    25.722
  215000    27.223
  220000    24.547
  225000    23.281
  230000    27.122
  235000    25.398
  240000    25.776
  245000    28.725
  250000    25.107
  255000    23.830
  260000    25.090
  265000    26.862
  270000    30.455
  275000    26.440
  280000    22.983
  285000    26.571
  290000    25.528
  295000    28.667
  300000    28.912
  305000    26.242
  310000    23.021
  315000    28.264
  320000    29.097
  325000    26.491
  330000    27.152
  335000    24.355
  340000    29.000
  345000    26.808
  350000    26.767
  355000    27.440
  360000    26.446
  365000    24.623
  370000    23.570
  375000    27.054
  380000    28.775
  385000    24.377
  390000    24.856
  395000    22.647
  400000    29.261
  405000    25.506
  410000    25.007
  415000    26.669
  420000    29.542
  425000    28.608
  430000    31.120
  435000    22.203
  440000    23.676
  445000    28.111
  450000    29.803
  455000    24.661
  460000    26.829
  465000    24.926
  470000    23.320
  475000    27.767
  480000    27.206
  485000    26.014
  490000    25.360
  495000    26.708
