       0   104.995
    5000   101.244
   10000    97.173
   15000    98.024
   20000   102.619
   25000   101.496
   30000   103.089
   35000   102.426
   40000   102.257
   45000   104.943
   50000   101.113
   55000   104.213
   60000   103.088
   65000   103.350
   70000    98.177
   75000    99.344
   80000    98.214
   85000    98.840
   90000    98.984
   95000    98.825
  100000    93.836
  105000    98.202
  110000    97.755
  115000   104.521
  120000   100.724
  125000   103.689
  130000   100.571
  135000   100.243
  140000   106.663
  145000    99.483
  150000    97.502
  155000   101.973
  160000   100.080
  165000   104.387
  170000   100.860
  175000   103.391
  180000    98.364
  185000   102.113
  190000    99.257
  195000   100.886
  200000   102.577
  205000   104.142
  210000   101.967
  215000   101.759
  220000   104.760
  225000   101.429
  230000    99.677
  235000   101.382
  240000   103.592
  245000   102.728
  250000   100.170
  255000    99.972
  260000    98.401
  265000    99.170
  270000    96.705
  275000    98.249
  280000   101.263
  285000    99.040
  290000   100.193
  295000   103.203
  300000    99.148
  305000    93.855
  310000   102.165
  315000   101.135
  320000    97.927
  325000   100.378
  330000   105.506
  335000   100.032
  340000   102.175
  345000   101.920
  350000   102.250
  355000    97.288
  360000   101.182
  365000    99.370
  370000   101.468
  375000    99.641
  380000    94.708
  385000    99.704
  390000    99.954
  395000    98.776
  400000   101.568
  405000   101.054
  410000   103.648
  415000    95.600
  420000   103.856
  425000   100.869
  430000   102.321
  435000    99.731
  440000    99.272
  445000   100.545
  450000   103.000
  455000   100.212
  460000   103.059
  465000    99.185
  470000    99.532
  475000   103.440
  480000   101.012
  485000   100.976
  490000   104.512
  495000   101.301
