       0   136.815
    5000   130.512
   10000   130.716
   15000   129.333
   20000   133.302
   25000   132.576
   30000   129.910
   35000   130.893
   40000   130.068
   45000   131.596
   50000   129.705
   55000   128.796
   60000   130.731
   65000   130.396
   70000   134.134
   75000   131.913
   80000   132.736
   85000   133.412
   90000   133.163
   95000   131.009
  100000   129.960
  105000   131.387
  110000   132.269
  115000   134.038
  120000   131.981
  125000   133.575
  130000   132.751
  135000   130.398
  140000   127.824
  145000   130.315
  150000   133.083
  155000   128.344
  160000   134.087
  165000   131.091
  170000   134.559
  175000   126.742
  180000   131.983
  185000   128.055
  190000   128.133
  195000   127.549
  200000   128.147
  205000   133.103
  210000   127.435
  215000   131.456
  220000   129.578
  225000   132.070
  230000   131.084
  235000   128.282
  240000   130.762
  245000   129.873
  250000   133.132
  255000   133.325
  260000   134.220
  265000   131.810
  270000   131.924
  275000   128.345
  280000   126.162
  285000   128.352
  290000   133.686
  295000   130.475
  300000   132.730
  305000   129.344
  310000   131.889
  315000   133.426
  320000   126.411
  325000   130.587
  330000   131.867
  335000   131.974
  340000   129.874
  345000   129.996
  350000   130.907
  355000   131.311
  360000   134.905
  365000   128.994
  370000   131.167
  375000   133.483
  380000   135.575
  385000   129.378
  390000   130.565
  395000   131.999
  400000   131.390
  405000   126.921
  410000   129.035
  415000   132.618
  420000   133.204
  425000   128.753
  430000   132.910
  435000   130.078
  440000   128.214
  445000   128.809
  450000   132.224
  455000   132.211
  460000   132.420
  465000   132.798
  470000   131.439
  475000   129.746
  480000   132.889
  485000   129.428
  490000   129.380
  495000   133.292
