       0   175.828
    5000   172.512
   10000   173.102
   15000   170.467
   20000   177.241
   25000   169.210
   30000   174.554
   35000   172.238
   40000   171.776
   45000   175.479
   50000   174.482
   55000   174.973
   60000   178.085
   65000   171.736
   70000   177.707
   75000   170.623
   80000   174.963
   85000   174.808
   90000   172.046
   95000   178.244
  100000   174.874
  105000   178.913
  110000   171.732
  115000   177.522
  120000   174.310
  125000   172.587
  130000   176.870
  135000   171.055
  140000   173.470
  145000   175.260
  150000   172.828
  155000   176.341
  160000   171.697
  165000   173.915
  170000   171.850
  175000   172.883
  180000   172.943
  185000   174.204
  190000   173.334
  195000   175.242
  200000   175.361
  205000   176.907
  210000   171.192
  215000   173.237
  220000   172.004
  225000   173.554
  230000   173.124
  235000   177.273
  240000   174.443
  245000   177.404
  250000   172.901
  255000   172.568
  260000   174.325
  265000   172.041
  270000   172.360
  275000   172.533
  280000   173.126
  285000   173.869
  290000   174.606
  295000   173.806
  300000   173.201
  305000   176.721
  310000   176.275
  315000   176.102
  320000   171.987
  325000   174.534
  330000   174.351
  335000   176.393
  340000   174.807
  345000   177.557
  350000   172.221
  355000   174.626
  360000   173.301
  365000   177.332
  370000   173.988
  375000   175.563
  380000   171.920
  385000   173.656
  390000   175.360
  395000   171.184
  400000   172.472
  405000   177.555
  410000   174.946
  415000   170.983
  420000   172.827
  425000   174.278
  430000   174.680
  435000   173.180
  440000   169.780
  445000   172.885
  450000   171.498
  455000   174.275
  460000   177.966
  465000   174.538
  470000   175.399
  475000   175.134
  480000   173.063
  485000   174.653
  490000   171.771
  495000   173.994
