       0   164.621
    5000   165.245
   10000   164.211
   15000   164.511
   20000   161.995
   25000   162.948
   30000   165.984
   35000   161.836
   40000   160.640
   45000   164.298
   50000   166.143
   55000   162.334
   60000   164.086
   65000   162.486
   70000   161.568
   75000   163.032
   80000   162.585
   85000   159.329
   90000   160.103
   95000   163.364
  100000   166.677
  105000   164.585
  110000   169.850
  115000   161.894
  120000   162.902
  125000   157.858
  130000   163.022
  135000   165.512
  140000   159.992
  145000   161.224
  150000   162.017
  155000   162.010
  160000   161.996
  165000   159.484
  170000   161.198
  175000   160.559
  180000   159.897
  185000   162.894
  190000   163.045
  195000   163.833
  200000   167.241
  205000   165.744
  210000   166.348
  215000   167.149
  220000   163.687
  225000   159.395
  230000   162.317
  235000   166.571
  240000   163.062
  245000   165.534
  250000   164.519
  255000   165.124
  260000   162.518
  265000   159.173
  270000   161.135
  275000   165.566
  280000   163.197
  285000   163.232
  290000   164.007
  295000   160.334
  300000   158.280
  305000   159.829
  310000   161.981
  315000   161.146
  320000   161.313
  325000   160.220
  330000   165.249
  335000   163.936
  340000   167.374
  345000   160.792
  350000   163.928
  355000   162.115
  360000   165.312
  365000   162.511
  370000   161.212
  375000   160.626
  380000   162.077
  385000   161.538
  390000   163.908
  395000   162.744
  400000   164.884
  405000   164.095
  410000   164.281
  415000   157.894
  420000   160.348
  425000   163.042
  430000   164.681
  435000   163.813
  440000   160.086
  445000   162.453
  450000   161.118
  455000   163.086
  460000   162.200
  465000   159.980
  470000   162.343
  475000   161.156
  480000   166.151
  485000   163.032
  490000   162.469
  495000   161.104
