       0     7.544
    5000    11.575
   10000     7.971
   15000     7.071
   20000     9.101
   25000     5.289
   30000     8.378
   35000    13.180
   40000     9.359
   45000     8.708
   50000     8.149
   55000    11.337
   60000    12.064
   65000     7.738
   70000     9.941
   75000     6.991
   80000    10.239
   85000     5.714
   90000     6.459
   95000    12.439
  100000     9.708
  105000     6.527
  110000     6.949
  115000    10.190
  120000     7.846
  125000     7.697
  130000     8.284
  135000     9.015
  140000     6.093
  145000     8.448
  150000     9.702
  155000    11.021
  160000    10.841
  165000     8.766
  170000     8.675
  175000     5.035
  180000     9.762
  185000     9.557
  190000     8.322
  195000    12.629
  200000    10.249
  205000     8.307
  210000    10.316
  215000    12.324
  220000    12.011
  225000     9.514
  230000     6.990
  235000     5.375
  240000     6.489
  245000    10.999
  250000     7.413
  255000    15.105
  260000     8.158
  265000     8.050
  270000     8.430
  275000     7.545
  280000    10.894
  285000    13.277
  290000     7.070
  295000     8.341
  300000     5.525
  305000     7.002
  310000     6.492
  315000     4.784
  320000     4.650
  325000    11.879
  330000     6.489
  335000    11.429
  340000     8.842
  345000    12.264
  350000     9.732
  355000     4.632
  360000     4.426
  365000     6.371
  370000     2.484
  375000    10.337
  380000    11.932
  385000     6.715
  390000     4.721
  395000     9.814
  400000     8.986
  405000     3.778
  410000     8.570
  415000     8.711
  420000     8.894
  425000     9.480
  430000     8.460
  435000    13.099
  440000     7.976
  445000     6.719
  450000     2.758
  455000     6.037
  460000     4.823
  465000    12.540
  470000     8.160
  475000     9.209
  480000     6.730
  485000     2.580
  490000    10.371
  495000     7.582
