       0    40.116
    5000    43.779
   10000    42.944
   15000    46.127
   20000    45.404
   25000    43.231
   30000    44.715
   35000    44.701
   40000    44.103
   45000    47.543
   50000    40.413
   55000    44.742
   60000    42.277
   65000    46.182
   70000    38.642
   75000    41.784
   80000    45.198
   85000    44.841
   90000    44.469
   95000    42.262
  100000    46.224
  105000    44.326
  110000    44.911
  115000    43.809
  120000    43.298
  125000    44.403
  130000    41.342
  135000    45.135
  140000    40.922
  145000    42.712
  150000    40.265
  155000    42.908
  160000    45.997
  165000    41.060
  170000    45.238
  175000    43.319
  180000    43.652
  185000    42.497
  190000    45.742
  195000    40.863
  200000    43.568
  205000    42.696
  210000    42.225
  215000    43.936
  220000    41.490
  225000    43.246
  230000    41.047
  235000    42.593
  240000    45.382
  245000    47.297
  250000    43.523
  255000    40.967
  260000    42.068
  265000    43.924
  270000    45.163
  275000    43.091
  280000    44.625
  285000    43.930
  290000    42.513
  295000    42.750
  300000    44.670
  305000    42.698
  310000    47.147
  315000    41.335
  320000    43.573
  325000    43.162
  330000    44.533
  335000    43.224
  340000    45.241
  345000    40.340
  350000    42.006
  355000    44.590
  360000    45.069
  365000    41.990
  370000    41.129
  375000    41.153
  380000    44.370
  385000    43.790
  390000    41.938
  395000    44.976
  400000    46.173
  405000    46.699
  410000    41.232
  415000    45.011
  420000    38.150
  425000    41.813
  430000    43.077
  435000    45.029
  440000    40.194
  445000    43.102
  450000    41.612
  455000    42.493
  460000    41.999
  465000    45.084
  470000    41.481
  475000    43.164
  480000    41.867
  485000    45.394
  490000    45.359
  495000    46.559
