       0     6.852
    5000     8.087
   10000     7.090
   15000    10.276
   20000     6.200
   25000    10.908
   30000     9.752
   35000     8.072
   40000     8.676
   45000    10.188
   50000     7.334
   55000    12.722
   60000    10.391
   65000    10.052
   70000     7.348
   75000     6.396
   80000    10.684
   85000     9.883
   90000     5.456
   95000    13.249
  100000     9.358
  105000     7.954
  110000     5.892
  115000    11.282
  120000     5.154
  125000     7.449
  130000    10.300
  135000     7.466
  140000     5.198
  145000    10.673
  150000     7.435
  155000     7.811
  160000    11.794
  165000    10.127
  170000     4.768
  175000     8.702
  180000    11.010
  185000     6.987
  190000     8.083
  195000     7.412
  200000     9.722
  205000    10.737
  210000     5.525
  215000     9.716
  220000     9.468
  225000     9.713
  230000     9.894
  235000     9.913
  240000     6.013
  245000    12.424
  250000     9.237
  255000    11.872
  260000    11.017
  265000     7.259
  270000     5.440
  275000     9.793
  280000     6.661
  285000     9.124
  290000     7.548
  295000     9.602
  300000    13.713
  305000     9.173
  310000     9.740
  315000     4.464
  320000     8.043
  325000     8.242
  330000    10.729
  335000     9.189
  340000     9.630
  345000     7.974
  350000     7.438
  355000     6.484
  360000     6.572
  365000     9.672
  370000     6.924
  375000     8.653
  380000    13.395
  385000     4.929
  390000     9.302
  395000     8.525
  400000    13.216
  405000     6.977
  410000     6.009
  415000     6.655
  420000    10.703
  425000     9.484
  430000     6.931
  435000     9.779
  440000    12.507
  445000     8.633
  450000     8.107
  455000    12.692
  460000     6.139
  465000     4.517
  470000    11.122
  475000     8.623
  480000     6.979
  485000     8.874
  490000     6.178
  495000     6.968
