       0   169.881
    5000   176.250
   10000   171.366
   15000   174.318
   20000   173.266
   25000   176.287
   30000   171.514
   35000   174.516
   40000   173.994
   45000   169.591
   50000   175.643
   55000   177.735
   60000   173.890
   65000   175.859
   70000   175.915
   75000   175.649
   80000   173.367
   85000   176.660
   90000   177.763
   95000   173.278
  100000   171.492
  105000   177.453
  110000   175.537
  115000   177.836
  120000   171.839
  125000   174.903
  130000   175.120
  135000   175.653
  140000   175.595
  145000   177.272
  150000   173.641
  155000   178.769
  160000   170.157
  165000   174.115
  170000   169.921
  175000   174.897
  180000   174.897
  185000   172.317
  190000   171.767
  195000   175.970
  200000   172.426
  205000   173.943
  210000   172.995
  215000   173.002
  220000   176.135
  225000   174.271
  230000   172.017
  235000   172.425
  240000   176.457
  245000   174.644
  250000   172.658
  255000   178.410
  260000   172.269
  265000   175.725
  270000   174.620
  275000   168.380
  280000   173.316
  285000   177.483
  290000   175.805
  295000   175.002
  300000   174.950
  305000   176.905
  310000   173.149
  315000   175.225
  320000   176.357
  325000   175.236
  330000   173.719
  335000   172.686
  340000   172.009
  345000   170.438
  350000   176.011
  355000   173.578
  360000   172.136
  365000   175.121
  370000   172.399
  375000   174.467
  380000   175.465
  385000   174.181
  390000   178.247
  395000   174.929
  400000   177.593
  405000   176.958
  410000   177.139
  415000   174.521
  420000   176.277
  425000   177.962
  430000   172.486
  435000   176.620
  440000   177.447
  445000   172.300
  450000   172.689
  455000   170.888
  460000   173.438
  465000   171.475
  470000   172.584
  475000   176.070
  480000   177.173
  485000   174.116
  490000   175.985
  495000   176.108
