       0   162.076
    5000   162.059
   10000   158.450
   15000   162.916
   20000   159.546
   25000   159.840
   30000   161.394
   35000   160.238
   40000   161.841
   45000   162.265
   50000   160.314
   55000   164.482
   60000   162.016
   65000   158.442
   70000   162.904
   75000   161.387
   80000   162.488
   85000   159.082
   90000   157.753
   95000   161.289
  100000   157.711
  105000   161.465
  110000   159.838
  115000   157.924
  120000   158.983
  125000   157.042
  130000   163.218
  135000   154.919
  140000   159.509
  145000   162.469
  150000   161.495
  155000   159.726
  160000   161.830
  165000   167.468
  170000   160.170
  175000   159.317
  180000   162.543
  185000   160.914
  190000   158.761
  195000   161.599
  200000   158.606
  205000   162.054
  210000   161.332
  215000   159.758
  220000   160.431
  225000   158.841
  230000   160.546
  235000   156.392
  240000   158.787
  245000   157.379
  250000   161.692
  255000   160.344
  260000   160.100
  265000   157.531
  270000   160.090
  275000   163.633
  280000   159.084
  285000   158.967
  290000   161.726
  295000   157.724
  300000   156.249
  305000   159.272
  310000   163.854
  315000   159.342
  320000   156.446
  325000   161.319
  330000   158.449
  335000   162.751
  340000   162.327
  345000   159.646
  350000   161.751
  355000   160.386
  360000   161.698
  365000   160.467
  370000   160.297
  375000   161.998
  380000   158.549
  385000   161.897
  390000   160.151
  395000   158.293
  400000   161.968
  405000   157.637
  410000   158.319
  415000   156.802
  420000   156.319
  425000   158.635
  430000   160.508
  435000   157.521
  440000   158.167
  445000   159.356
  450000   159.155
  455000   158.831
  460000   159.199
  465000   158.108
  470000   156.571
  475000   163.034
  480000   161.596
  485000   159.388
  490000   157.325
  495000   155.876
