       0    18.148
    5000    19.206
   10000    22.206
   15000    20.660
   20000    18.203
   25000    21.807
   30000    18.979
   35000    24.992
   40000    18.744
   45000    19.498
   50000    23.533
   55000    22.291
   60000    19.177
   65000    18.372
   70000    18.658
   75000    23.639
   80000    23.600
   85000    17.593
   90000    24.166
   95000    18.489
  100000    19.452
  105000    18.815
  110000    18.330
  115000    15.981
  120000    20.153
  125000    20.645
  130000    22.371
  135000    21.623
  140000    21.680
  145000    17.728
  150000    19.801
  155000    21.644
  160000    25.447
  165000    22.116
  170000    19.871
  175000    24.257
  180000    15.091
  185000    19.106
  190000    22.372
  195000    17.478
  200000    18.583
  205000    21.229
  210000    21.485
  215000    19.363
  220000    21.429
  225000    22.973
  230000    19.707
  235000    16.349
  240000    20.050
  245000    22.161
  250000    22.023
  255000    23.681
  260000    22.723
  265000    19.120
  270000    17.437
  275000    21.698
  280000    20.987
  285000    16.229
  290000    20.462
  295000    19.802
  300000    18.340
  305000    18.911
  310000    22.525
  315000    21.004
  320000    18.331
  325000    16.258
  330000    23.851
  335000    20.764
  340000    13.638
  345000    20.885
  350000    18.700
  355000    18.871
  360000    22.260
  365000    23.042
  370000    20.627
  375000    18.709
  380000    20.636
  385000    19.385
  390000    23.510
  395000    24.583
  400000    23.688
  405000    19.589
  410000    21.561
  415000    15.704
  420000    18.517
  425000    20.552
  430000    20.807
  435000    22.371
  440000    16.638
  445000    19.054
  450000    18.543
  455000    18.289
  460000    20.074
  465000    20.247
  470000    17.620
  475000    19.462
  480000    21.641
  485000    20.713
  490000    19.072
  495000    23.251
