       0   164.058
    5000   162.243
   10000   166.135
   15000   163.023
   20000   163.988
   25000   161.568
   30000   162.562
   35000   163.924
   40000   158.870
   45000   162.498
   50000   166.246
   55000   161.397
   60000   164.554
   65000   163.156
   70000   162.205
   75000   160.107
   80000   161.328
   85000   165.745
   90000   165.562
   95000   158.758
  100000   160.664
  105000   164.267
  110000   164.222
  115000   160.389
  120000   165.542
  125000   162.684
  130000   162.276
  135000   163.805
  140000   161.640
  145000   165.863
  150000   162.457
  155000   163.416
  160000   160.181
  165000   161.768
  170000   159.233
  175000   164.278
  180000   159.699
  185000   160.728
  190000   162.785
  195000   163.772
  200000   159.920
  205000   159.820
  210000   160.857
  215000   162.574
  220000   161.784
  225000   162.542
  230000   164.849
  235000   160.231
  240000   163.538
  245000   164.127
  250000   162.112
  255000   165.240
  260000   160.043
  265000   163.276
  270000   158.118
  275000   166.185
  280000   163.580
  285000   162.118
  290000   163.090
  295000   163.294
  300000   164.352
  305000   166.142
  310000   162.619
  315000   163.626
  320000   162.719
  325000   160.087
  330000   168.048
  335000   164.217
  340000   166.724
  345000   162.226
  350000   163.273
  355000   163.666
  360000   164.571
  365000   163.739
  370000   162.674
  375000   168.631
  380000   162.793
  385000   162.185
  390000   163.616
  395000   164.343
  400000   165.999
  405000   160.243
  410000   159.272
  415000   161.635
  420000   162.676
  425000   163.350
  430000   159.691
  435000   165.679
  440000   161.650
  445000   164.517
  450000   162.069
  455000   163.538
  460000   162.110
  465000   165.878
  470000   168.635
  475000   159.036
  480000   162.016
  485000   163.193
  490000   163.154
  495000   166.870
